insitu_leq,gain_s,soundscape,monotonous,annoying,calm,uneventful,vibrant,chaotic,eventful,pleasant,fold_r,participant,masker,fold_m,class,site,site_index,citation,license,comments,gain_46dB,leq_at_gain_46dB,gain_47dB,leq_at_gain_47dB,gain_48dB,leq_at_gain_48dB,gain_49dB,leq_at_gain_49dB,gain_50dB,leq_at_gain_50dB,gain_51dB,leq_at_gain_51dB,gain_52dB,leq_at_gain_52dB,gain_53dB,leq_at_gain_53dB,gain_54dB,leq_at_gain_54dB,gain_55dB,leq_at_gain_55dB,gain_56dB,leq_at_gain_56dB,gain_57dB,leq_at_gain_57dB,gain_58dB,leq_at_gain_58dB,gain_59dB,leq_at_gain_59dB,gain_60dB,leq_at_gain_60dB,gain_61dB,leq_at_gain_61dB,gain_62dB,leq_at_gain_62dB,gain_63dB,leq_at_gain_63dB,gain_64dB,leq_at_gain_64dB,gain_65dB,leq_at_gain_65dB,gain_66dB,leq_at_gain_66dB,gain_67dB,leq_at_gain_67dB,gain_68dB,leq_at_gain_68dB,gain_69dB,leq_at_gain_69dB,gain_70dB,leq_at_gain_70dB,gain_71dB,leq_at_gain_71dB,gain_72dB,leq_at_gain_72dB,gain_73dB,leq_at_gain_73dB,gain_74dB,leq_at_gain_74dB,gain_75dB,leq_at_gain_75dB,gain_76dB,leq_at_gain_76dB,gain_77dB,leq_at_gain_77dB,gain_78dB,leq_at_gain_78dB,gain_79dB,leq_at_gain_79dB,gain_80dB,leq_at_gain_80dB,gain_81dB,leq_at_gain_81dB,gain_82dB,leq_at_gain_82dB,gain_83dB,leq_at_gain_83dB,Savg_m,Smax_m,Sargmax_m,S05_m,S10_m,S20_m,S30_m,S40_m,S50_m,S60_m,S70_m,S80_m,S90_m,S95_m,Navg_m,Nrmc_m,Nmax_m,Nargmax_m,N05_m,N10_m,N20_m,N30_m,N40_m,N50_m,N60_m,N70_m,N80_m,N90_m,N95_m,Favg_m,Fmax_m,Fargmax_m,F05_m,F10_m,F20_m,F30_m,F40_m,F50_m,F60_m,F70_m,F80_m,F90_m,F95_m,LAavg_m,LAmin_m,LAargmin_m,LAmax_m,LAargmax_m,LA05_m,LA10_m,LA20_m,LA30_m,LA40_m,LA50_m,LA60_m,LA70_m,LA80_m,LA90_m,LA95_m,LCavg_m,LCmin_m,LCargmin_m,LCmax_m,LCargmax_m,LC05_m,LC10_m,LC20_m,LC30_m,LC40_m,LC50_m,LC60_m,LC70_m,LC80_m,LC90_m,LC95_m,Ravg_m,Rmax_m,Rargmax_m,R05_m,R10_m,R20_m,R30_m,R40_m,R50_m,R60_m,R70_m,R80_m,R90_m,R95_m,Tgavg_m,Tavg_m,Tmax_m,Targmax_m,T05_m,T10_m,T20_m,T30_m,T40_m,T50_m,T60_m,T70_m,T80_m,T90_m,T95_m,M00005_0_m,M00006_3_m,M00008_0_m,M00010_0_m,M00012_5_m,M00016_0_m,M00020_0_m,M00025_0_m,M00031_5_m,M00040_0_m,M00050_0_m,M00063_0_m,M00080_0_m,M00100_0_m,M00125_0_m,M00160_0_m,M00200_0_m,M00250_0_m,M00315_0_m,M00400_0_m,M00500_0_m,M00630_0_m,M00800_0_m,M01000_0_m,M01250_0_m,M01600_0_m,M02000_0_m,M02500_0_m,M03150_0_m,M04000_0_m,M05000_0_m,M06300_0_m,M08000_0_m,M10000_0_m,M12500_0_m,M16000_0_m,M20000_0_m,smr,stimulus_index
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00014.wav,4,water,Freesound,264598,"cdrk, FS264598. Accessible at https://freesound.org/s/264598.",Creative Commons Attribution 3.0,Rain,0.00325,45.96522,0.00394,47.046016,0.004571,48.012262,0.005312,49.024431,0.006074,49.992289,0.006923,50.977717,0.007903,51.993773,0.009017,53.034355,0.010118,53.977632,0.011351,54.917148,0.012924,56.014006,0.014557,57.011934,0.016375,58.01643,0.018392,59.007796,0.020841,60.059054,0.023214,60.997754,0.02607,61.98795,0.029281,62.984212,0.032904,63.994522,0.037125,65.020255,0.041479,66.00788,0.046568,67.020335,0.052207,68.011197,0.058525,68.997073,0.06582,70.009453,0.073699,70.992971,0.082774,72.003452,0.092982,73.014931,0.104352,74.020661,0.117272,75.009569,0.131385,76.025875,0.147453,77.032917,0.165445,78.031236,0.185632,79.025324,0.20865,80.007366,0.233697,81.018324,0.262213,82.014496,0.295213,83.007816,1.55,1.69,28.9,1.6,1.59,1.58,1.57,1.56,1.55,1.55,1.54,1.53,1.52,1.51,14.0,14.07673263,16.0,13.1,15.1,14.9,14.7,14.5,14.3,14.1,13.9,13.7,13.5,13.1,12.8,0.00766,0.0963,1.95,0.0512,0.00933,0.00399,0.0032,0.00305,0.00289,0.00277,0.00254,0.00235,0.00196,0.00169,58.88,55.63,0.296,60.48,2.5,59.85,59.7,59.48,59.32,59.09,58.92,58.69,58.5,58.29,57.75,57.49,64.65,59.81,0.151,66.67,16.1,65.89,65.62,65.31,65.07,64.85,64.64,64.44,64.23,63.98,63.47,63.03,0.0244,0.0498,4.25,0.034,0.0312,0.0285,0.0268,0.0254,0.024,0.0225,0.0212,0.0197,0.018,0.0167,0.0667,0.0433,0.416,7.8,0.126,0.103,0.0727,0.0537,0.041,0.0284,0.0199,0.0135,0.00797,0.00307,0.0,-57.71,-56.36,-48.93,-45.71,-36.14,-28.94,-15.61,-4.26,6.01,17.92,22.24,26.63,34.33,38.01,37.02,36.39,42.18,44.58,46.1,44.28,46.45,46.27,48.56,49.22,48.24,48.85,48.76,47.59,46.69,44.81,42.28,40.65,39.47,36.86,32.48,25.3,14.77,3,96
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00015.wav,3,water,Freesound,329680,"Keith Selmes, FS329680. Accessible at https://freesound.org/s/329680.",Creative Commons Attribution 3.0,Fountain,0.004461,46.086229,0.005186,46.949148,0.006012,47.918122,0.007001,48.93685,0.008131,50.03507,0.009278,51.019301,0.010599,52.059646,0.01189,52.978216,0.013341,53.91725,0.015187,54.998072,0.017115,56.001499,0.019286,57.00967,0.021673,58.014482,0.024337,59.003482,0.027452,60.022192,0.030679,60.999113,0.034447,61.987313,0.038687,62.983767,0.043446,63.98675,0.048916,65.054706,0.054766,65.998906,0.061489,67.019549,0.068951,68.014344,0.077266,69.000353,0.086677,70.030629,0.097211,70.990398,0.109156,71.998787,0.122636,73.014127,0.137685,74.024125,0.154394,75.001227,0.173367,76.032455,0.193515,76.997017,0.217128,77.999046,0.243622,78.991103,0.274951,80.003637,0.306701,80.980926,0.344125,81.977086,0.388706,83.002716,2.68,3.33,24.6,3.06,2.96,2.88,2.82,2.77,2.71,2.66,2.61,2.56,2.49,2.43,9.2,9.490264159,14.9,29.1,11.6,11.1,10.5,10.1,9.67,9.3,8.95,8.55,8.13,7.54,7.05,0.0423,0.122,2.11,0.0701,0.0648,0.057,0.0524,0.0466,0.0418,0.038,0.0329,0.0218,0.0166,0.0119,57.63,9.42,0.0116,61.14,18.2,59.74,59.43,58.98,58.51,58.07,57.56,56.94,56.33,55.7,54.9,54.34,56.12,8.12,0.0058,59.73,29.1,58.23,57.91,57.44,56.96,56.57,56.11,55.49,54.88,54.21,53.34,52.77,0.0235,0.0743,27.0,0.0428,0.0369,0.0302,0.0268,0.024,0.0216,0.0198,0.018,0.0159,0.0133,0.0114,0.0383,0.0153,0.139,7.25,0.0501,0.0372,0.0242,0.0178,0.0138,0.0103,0.00722,0.00446,0.0022,0.000118,0.0,-69.75,-68.41,-70.13,-81.05,-73.82,-67.03,-58.85,-52.82,-46.69,-40.81,-35.58,-29.92,-22.94,-16.35,-7.37,1.38,10.4,17.4,21.84,26.27,30.65,35.6,40.28,41.14,41.95,45.03,45.99,47.12,48.52,49.03,48.35,48.69,47.58,45.77,42.9,35.82,-4.95,6,97
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00016.wav,2,water,Freesound,336848,"omnisounddesign, FS336848. Accessible at https://freesound.org/s/336848.",Creative Commons Attribution 3.0,River,0.025482,46.085114,0.029699,46.960302,0.034435,47.932123,0.040029,48.947828,0.046552,50.042465,0.052136,50.909173,0.060522,52.065495,0.067935,52.985902,0.076207,53.925863,0.086949,55.010488,0.097824,56.003504,0.110158,57.015395,0.12379,58.017946,0.138978,59.006707,0.157018,60.033901,0.175256,60.994132,0.196823,61.989192,0.221094,62.985818,0.248363,63.994707,0.279802,65.007479,0.313003,66.009017,0.351337,67.020875,0.393817,68.013199,0.441484,69.001277,0.495973,70.004709,0.555654,70.995217,0.623958,72.004219,0.700912,73.018491,0.786705,74.026152,0.883822,75.008444,0.990349,76.033374,1.112953,77.052761,1.248754,78.051035,1.401125,79.045408,1.573264,80.010182,1.763912,81.036805,1.979142,82.031849,2.225874,83.009938,1.82,2.11,12.9,1.95,1.92,1.9,1.88,1.86,1.84,1.83,1.81,1.78,1.73,1.66,10.1,10.4763026,13.9,1.51,12.1,11.8,11.4,11.1,10.8,10.6,10.4,10.1,9.74,8.17,4.28,0.0164,0.0491,1.92,0.0304,0.0231,0.0197,0.0173,0.0158,0.015,0.0142,0.0128,0.0115,0.0102,0.00798,59.0,25.62,0.0232,62.71,22.3,60.76,60.45,60.04,59.74,59.46,59.22,58.98,58.6,58.13,55.11,46.34,58.74,25.3,0.0232,62.69,1.52,60.59,60.26,59.83,59.46,59.15,58.9,58.66,58.27,57.79,55.3,46.4,0.0307,0.0584,15.5,0.0443,0.041,0.037,0.0343,0.0322,0.0301,0.0284,0.0265,0.0245,0.0221,0.0188,0.0474,0.0172,0.222,5.01,0.0663,0.044,0.0255,0.0177,0.0129,0.00903,0.0062,0.00367,0.00128,0.0,0.0,-56.27,-54.92,-41.4,-37.76,-26.35,-18.97,-12.98,-11.32,-8.58,-2.35,-1.91,3.39,10.89,13.13,14.1,16.04,19.09,22.07,27.22,33.68,41.12,46.58,49.78,50.69,51.71,51.16,49.22,47.57,45.46,43.8,42.15,41.34,39.24,34.97,30.56,23.94,13.68,3,98
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00017.wav,1,water,Freesound,345649,"urupin, FS345649. Accessible at https://freesound.org/s/345649.",Creative Commons 0,Fountain,0.003622,46.039536,0.004294,47.004528,0.005072,48.097859,0.005793,49.010254,0.006619,49.98935,0.007551,50.982793,0.008616,52.019071,0.009666,52.939991,0.011021,54.020712,0.01235,54.972703,0.013963,56.006379,0.015725,57.010868,0.017676,58.015543,0.01984,59.004724,0.022344,60.006194,0.025012,60.995259,0.028075,61.986964,0.031537,62.990469,0.035407,63.995714,0.039472,64.920964,0.04461,66.007886,0.05005,67.020813,0.056068,68.005783,0.062883,68.997123,0.070554,69.988617,0.079151,70.984334,0.088871,71.999103,0.099809,73.007843,0.112036,74.014442,0.125637,74.993648,0.14103,76.01912,0.158577,77.043046,0.177927,78.043727,0.199637,79.037883,0.22346,79.997075,0.251328,81.032439,0.281995,82.029921,0.31599,82.999682,2.25,2.5,6.65,2.34,2.32,2.29,2.28,2.26,2.25,2.23,2.22,2.2,2.18,2.16,10.5,10.47842489,12.2,7.48,11.2,11.0,10.8,10.7,10.6,10.5,10.3,10.2,10.1,9.92,9.78,0.00973,0.0654,1.94,0.0385,0.0114,0.00939,0.00807,0.00705,0.00667,0.00604,0.0056,0.0052,0.00468,0.00435,57.01,55.78,16.5,58.27,15.0,57.78,57.57,57.36,57.2,57.06,56.95,56.83,56.73,56.63,56.46,56.33,56.46,55.13,16.5,57.94,23.3,57.25,57.05,56.82,56.67,56.53,56.4,56.28,56.17,56.05,55.88,55.76,0.0211,0.0394,15.4,0.0292,0.0271,0.0249,0.0233,0.0219,0.0206,0.0194,0.0184,0.0173,0.016,0.0148,0.0404,0.02,0.196,23.4,0.0585,0.0455,0.0316,0.0234,0.0179,0.014,0.0107,0.00749,0.00455,0.00155,0.0,-68.84,-67.49,-66.84,-66.65,-61.17,-54.94,-48.28,-41.81,-36.0,-33.86,-33.53,-31.16,-15.5,-9.01,-2.19,-0.43,5.06,15.28,25.49,35.56,42.92,45.25,45.47,43.88,44.34,46.35,46.87,48.26,48.27,46.53,43.32,42.18,43.19,43.22,37.17,29.56,6.49,0,99
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00018.wav,2,water,Freesound,346641,"Jonathan Shaw (InspectorJ), FS346641. Accessible at https://freesound.org/s/346641.",Creative Commons Attribution 3.0,Rain,0.012096,45.980572,0.014668,47.063039,0.017025,48.030815,0.019781,49.03152,0.022623,50.002003,0.025784,50.990198,0.029415,52.006964,0.033566,53.052801,0.037656,53.982342,0.042261,54.929757,0.048104,56.013424,0.054173,57.015905,0.060939,58.015486,0.068465,59.006074,0.077606,60.069589,0.086376,60.993669,0.097058,61.988839,0.10906,62.990569,0.122543,64.000659,0.138204,65.023321,0.154435,66.010438,0.17334,67.015619,0.194334,68.008224,0.217915,68.997151,0.24512,70.009625,0.274434,70.992071,0.308223,72.002458,0.346212,73.012541,0.388594,74.018492,0.436633,75.008,0.489245,76.02198,0.548725,77.021957,0.615679,78.019168,0.690804,79.012702,0.776994,80.011937,0.86967,81.004815,0.975786,82.00153,1.0987,82.998747,1.36,1.58,12.1,1.43,1.41,1.39,1.38,1.37,1.36,1.35,1.33,1.32,1.3,1.29,12.0,12.14451342,17.7,13.8,14.0,13.6,13.0,12.6,12.3,12.0,11.7,11.4,11.1,10.5,10.1,0.0186,0.12,1.97,0.0671,0.0263,0.0176,0.0156,0.0146,0.0135,0.0126,0.0114,0.0105,0.00968,0.00809,58.78,38.35,0.029,62.43,4.57,60.51,60.17,59.69,59.32,58.99,58.73,58.46,58.13,57.61,56.56,56.19,64.11,48.56,0.0232,68.67,0.9,66.1,65.67,65.09,64.66,64.32,63.96,63.6,63.17,62.73,62.06,61.31,0.0281,0.0575,4.63,0.0415,0.0372,0.0333,0.0306,0.0286,0.0269,0.0255,0.0241,0.0225,0.0206,0.0191,0.0784,0.0673,0.37,24.3,0.181,0.138,0.101,0.083,0.0657,0.0519,0.0413,0.0317,0.0233,0.014,0.00816,-26.6,-25.25,-20.28,-17.53,-8.57,-1.45,6.68,13.23,20.2,23.39,23.15,21.95,20.86,22.31,25.68,30.1,39.23,41.5,42.78,45.99,46.88,47.1,51.01,48.92,48.72,49.4,48.75,46.28,47.55,43.62,39.06,34.01,29.82,27.43,25.3,20.94,16.09,0,100
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00019.wav,5,water,Freesound,352902,"ProductionNow, FS352902. Accessible at https://freesound.org/s/352902.",Creative Commons 0,Waterfall,0.009446,46.063837,0.010996,46.948183,0.013022,48.015412,0.014869,48.92226,0.017291,50.032371,0.019674,51.007276,0.022435,52.046192,0.025161,52.96814,0.028231,53.914168,0.032273,54.993791,0.036344,56.010528,0.040912,57.016663,0.045961,58.011343,0.051614,59.001586,0.05821,60.019311,0.065118,60.993639,0.073204,61.997642,0.082147,62.990674,0.092221,63.99457,0.103685,64.997531,0.116225,66.019124,0.130361,67.021248,0.14605,68.002046,0.163803,68.992174,0.184081,69.995897,0.206266,70.993379,0.231749,72.007854,0.260163,73.013011,0.291931,74.016765,0.327777,75.000162,0.367993,76.036391,0.412895,77.039498,0.463276,77.943055,0.519804,79.028938,0.58196,80.002004,0.654394,81.024169,0.734242,82.022142,0.824798,83.002703,1.69,1.77,21.7,1.74,1.72,1.71,1.7,1.7,1.69,1.68,1.68,1.67,1.65,1.64,11.9,11.90017523,13.2,21.9,12.5,12.3,12.2,12.1,12.0,11.9,11.8,11.7,11.6,11.5,11.4,0.00663,0.0873,1.95,0.0463,0.00722,0.00289,0.00259,0.0024,0.00223,0.00213,0.00204,0.00184,0.00163,0.00156,57.47,56.76,17.8,58.26,0.389,57.95,57.85,57.71,57.59,57.49,57.42,57.36,57.3,57.22,57.11,57.04,58.44,57.69,9.9,59.13,0.511,58.82,58.74,58.65,58.56,58.49,58.42,58.36,58.3,58.23,58.13,58.06,0.0239,0.0467,6.21,0.0337,0.0308,0.0281,0.0261,0.0246,0.0231,0.0218,0.0207,0.0194,0.0178,0.0168,0.0273,0.00606,0.0506,29.1,0.023,0.018,0.0116,0.00741,0.00453,0.00245,0.000839,0.0,0.0,0.0,0.0,-69.5,-68.16,-66.38,-65.07,-51.83,-44.32,-32.03,-22.5,-13.47,-5.13,2.09,9.94,15.7,20.43,26.19,31.76,34.84,37.47,39.6,41.1,43.96,45.28,45.58,46.11,46.87,48.14,47.87,48.0,47.91,46.55,43.85,40.58,36.21,32.06,28.92,23.78,9.44,-3,101
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00020.wav,2,water,Freesound,365915,"Jonathan Shaw (InspectorJ), FS365915. Accessible at https://freesound.org/s/365915.",Creative Commons Attribution 3.0,Waterfall,0.013413,46.071126,0.015619,46.945054,0.018183,47.913541,0.021146,48.938772,0.024561,50.02657,0.027562,50.906373,0.031952,52.057218,0.035848,52.987883,0.040181,53.915759,0.045748,54.992675,0.051532,55.988597,0.058001,56.989737,0.065259,57.993585,0.073354,58.995464,0.082439,59.997061,0.092592,61.000569,0.103959,61.998046,0.116718,63.004081,0.131072,64.005966,0.147034,65.004155,0.165012,66.005461,0.185197,67.006778,0.2078,68.00587,0.233301,69.011628,0.261642,70.009031,0.29355,71.009267,0.329435,72.004956,0.369558,73.009757,0.414908,74.01649,0.46532,75.011431,0.522147,76.010169,0.585841,77.005072,0.657494,78.013115,0.737426,79.011058,0.827618,80.01317,0.928893,81.01483,1.042241,82.016983,1.16949,83.015696,1.76,1.86,14.7,1.81,1.8,1.79,1.78,1.77,1.76,1.76,1.75,1.74,1.73,1.71,12.3,12.27297833,14.3,21.5,13.0,12.8,12.6,12.5,12.4,12.2,12.1,12.0,11.9,11.7,11.6,0.00912,0.0876,1.95,0.0478,0.00983,0.00648,0.00571,0.00533,0.00495,0.00462,0.00432,0.00406,0.00367,0.00309,58.41,57.03,0.0232,59.87,21.5,59.16,58.89,58.66,58.54,58.45,58.36,58.27,58.18,58.07,57.92,57.78,59.29,58.11,0.029,60.69,22.7,59.98,59.75,59.56,59.44,59.35,59.27,59.17,59.07,58.96,58.81,58.7,0.0256,0.0474,17.6,0.0372,0.034,0.0306,0.0282,0.0264,0.0248,0.0236,0.0222,0.0205,0.0185,0.0167,0.0436,0.0209,0.21,17.2,0.0654,0.0496,0.0339,0.0247,0.0182,0.0135,0.00977,0.00652,0.00352,0.000402,0.0,-43.48,-42.14,-39.55,-37.71,-31.38,-24.84,-17.8,-12.23,-6.08,1.09,11.74,13.36,18.25,21.31,24.64,26.84,30.66,32.86,40.78,44.05,46.35,46.66,48.16,48.94,48.58,49.19,48.53,46.45,47.66,45.88,43.76,40.02,37.56,37.68,33.21,26.58,15.78,-3,102
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00021.wav,5,water,Freesound,365919,"Jonathan Shaw (InspectorJ), FS365919. Accessible at https://freesound.org/s/365919.",Creative Commons Attribution 3.0,Waterfall,0.010759,46.052364,0.012525,46.945553,0.014836,48.005188,0.016942,48.903467,0.019691,50.021058,0.022417,51.003095,0.025554,52.042336,0.028662,52.96655,0.032131,53.900388,0.036764,54.991413,0.041416,56.010067,0.046618,57.0162,0.052365,58.007442,0.058833,59.001249,0.066303,60.018293,0.074188,60.991031,0.083287,61.984675,0.093579,62.991816,0.105068,63.999801,0.11809,64.998079,0.132396,66.020207,0.148486,67.019683,0.16636,68.001043,0.186577,68.99074,0.209691,69.996432,0.234982,70.991415,0.263967,72.005835,0.296394,73.012417,0.332573,74.015447,0.373341,75.001332,0.419092,76.032332,0.470229,77.035635,0.527605,78.028997,0.591983,79.025355,0.662623,80.002595,0.745262,81.0208,0.836198,82.019261,0.939095,83.003093,2.29,2.43,19.3,2.35,2.34,2.32,2.31,2.3,2.29,2.28,2.27,2.26,2.24,2.23,10.5,10.51398906,12.6,10.9,11.2,11.0,10.8,10.7,10.6,10.5,10.4,10.3,10.2,10.0,9.91,0.00603,0.0612,1.94,0.0338,0.00597,0.0036,0.00337,0.00313,0.00304,0.00297,0.00279,0.00267,0.00239,0.00212,56.91,55.76,0.0116,58.26,10.9,57.45,57.32,57.16,57.06,56.98,56.89,56.82,56.73,56.63,56.5,56.39,56.16,55.26,29.8,57.27,10.9,56.64,56.54,56.39,56.29,56.22,56.14,56.07,56.0,55.91,55.79,55.66,0.0183,0.0335,28.3,0.0251,0.0235,0.0215,0.02,0.0189,0.0179,0.017,0.0159,0.0149,0.0138,0.0128,0.0329,0.0104,0.0922,20.5,0.0344,0.025,0.0175,0.0128,0.00903,0.00643,0.00431,0.00236,0.000497,0.0,0.0,-33.24,-31.89,-26.27,-23.36,-18.23,-12.15,-9.27,-6.01,-1.55,2.18,6.73,10.09,13.79,17.26,17.36,21.68,23.58,25.09,28.78,34.45,34.82,37.12,40.19,41.73,43.55,46.26,47.78,46.58,49.24,48.49,47.46,43.64,42.77,42.91,39.75,29.18,21.69,3,103
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00022.wav,5,water,Freesound,376709,"plantmonkey, FS376709. Accessible at https://freesound.org/s/376709.",Creative Commons Attribution 3.0,River,0.095807,45.905339,0.116172,46.983453,0.134731,47.968326,0.156613,48.97953,0.182079,50.079871,0.203909,50.934648,0.236663,52.08873,0.265652,53.017866,0.298005,53.954812,0.33467,54.906227,0.381531,56.009488,0.429636,57.016258,0.482893,58.017377,0.542362,59.008003,0.614101,60.05396,0.684038,60.996711,0.768091,61.98763,0.863186,62.989676,0.96901,63.994623,1.094276,65.027047,1.221195,66.002583,1.37135,67.021323,1.537177,68.01187,1.723224,69.000333,1.940174,70.022744,2.168899,70.992761,2.435807,72.003744,2.736118,73.016547,3.07207,74.027533,3.457119,75.023453,3.847146,75.998082,4.315906,76.997713,4.872754,78.045927,5.46732,79.039709,6.151876,80.025882,6.882949,81.030111,7.722795,82.027459,8.705824,83.024977,1.64,1.94,5.69,1.75,1.72,1.7,1.68,1.66,1.64,1.63,1.61,1.59,1.56,1.54,9.97,10.14248937,15.2,7.33,12.1,11.5,11.0,10.6,10.2,9.95,9.67,9.36,9.03,8.57,7.98,0.0229,0.0642,2.06,0.0472,0.0293,0.0271,0.024,0.0219,0.0205,0.0195,0.0185,0.0174,0.0159,0.0148,59.18,50.95,0.0987,65.35,8.76,61.73,60.99,60.19,59.7,59.34,58.93,58.51,57.91,57.37,56.6,55.33,59.46,51.17,0.11,65.94,8.76,62.04,61.31,60.42,59.95,59.56,59.19,58.78,58.19,57.61,56.92,56.01,0.0357,0.0743,23.8,0.053,0.0478,0.0425,0.0395,0.0367,0.0346,0.0325,0.0302,0.0279,0.0253,0.0224,0.0742,0.0473,0.585,16.0,0.148,0.103,0.0628,0.0458,0.0341,0.0262,0.0193,0.0137,0.00864,0.00384,0.000675,-43.65,-42.3,-37.3,-34.54,-26.61,-19.68,-7.79,1.1,3.32,5.11,8.15,7.95,10.24,12.29,14.87,21.84,23.47,24.47,32.28,38.73,43.6,48.1,51.38,51.51,50.66,50.94,49.81,47.59,45.03,40.91,36.22,35.19,33.28,32.59,27.49,25.27,23.89,-6,104
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00023.wav,1,water,Freesound,376801,"amholma, FS376801. Accessible at https://freesound.org/s/376801.",Creative Commons 0,Waves,0.022856,45.961425,0.027641,47.041376,0.032164,47.985847,0.037387,48.997852,0.043477,50.093831,0.048646,50.955359,0.055533,51.970192,0.063264,53.020102,0.070966,53.956063,0.079851,54.905737,0.090937,56.010395,0.102371,57.013207,0.115155,58.015212,0.129297,59.000314,0.146309,60.04796,0.163226,60.993834,0.183339,61.984743,0.206034,62.989391,0.231434,63.99679,0.260713,65.014111,0.29178,66.017576,0.327415,67.021078,0.366911,68.006028,0.411468,68.996551,0.462737,70.005658,0.518253,70.995091,0.582176,72.009564,0.653808,73.018644,0.733739,74.02499,0.824331,75.004476,0.923543,76.031355,1.036232,77.033351,1.162672,78.028461,1.304539,79.022774,1.464666,80.005045,1.642318,81.01413,1.842711,82.011185,2.075148,83.00453,1.77,2.3,5.27,1.96,1.89,1.83,1.81,1.78,1.76,1.75,1.73,1.71,1.66,1.63,10.4,12.51230879,27.7,25.4,21.6,17.6,13.7,11.0,9.42,8.82,8.16,7.45,6.89,6.45,6.25,0.0143,0.0796,1.97,0.0461,0.0191,0.0172,0.0149,0.0128,0.0114,0.0104,0.00903,0.00678,0.00444,0.00369,58.8,47.04,9.88,68.94,25.4,66.01,63.44,59.57,56.65,54.64,53.36,52.4,51.14,49.98,49.1,48.76,60.55,48.96,9.88,71.74,25.4,68.11,65.27,61.1,58.25,56.23,55.1,54.29,52.9,51.87,51.03,50.74,0.0224,0.0527,21.6,0.0352,0.0313,0.0272,0.0249,0.0225,0.021,0.0198,0.0186,0.0172,0.0154,0.0143,0.0372,0.0103,0.128,22.5,0.0386,0.0277,0.017,0.0114,0.00753,0.00492,0.00287,0.000998,0.0,0.0,0.0,-38.71,-37.36,-32.42,-29.67,-23.98,-17.66,-12.55,-7.65,-2.42,2.26,7.5,12.66,19.29,24.42,28.09,33.42,37.04,40.85,44.1,45.45,45.67,47.15,48.29,48.66,48.71,48.97,47.95,47.57,46.77,45.54,44.15,43.4,42.81,42.31,35.83,32.66,20.72,-6,105
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00024.wav,3,water,Freesound,384276,"IchBinChrist, FS384276. Accessible at https://freesound.org/s/384276.",Creative Commons 0,River,0.005186,46.027038,0.006158,47.003901,0.007139,47.988151,0.008292,49.00613,0.009479,49.988741,0.010795,50.985296,0.012321,52.011504,0.013831,52.946659,0.015764,54.019794,0.017698,54.975634,0.02,56.007413,0.02251,57.014145,0.02531,58.018114,0.028392,59.003882,0.031724,59.940702,0.035799,60.987935,0.04019,61.986648,0.045119,62.982017,0.050674,63.992581,0.05695,64.987659,0.063864,66.010962,0.071681,67.023885,0.080323,68.008956,0.090046,68.998657,0.100987,69.990379,0.113321,70.992837,0.127263,72.003102,0.142945,73.015839,0.160428,74.022466,0.179956,75.009719,0.201905,76.026939,0.227044,77.052333,0.254748,78.050466,0.285832,79.040269,0.320221,80.0011,0.359841,81.038268,0.403748,82.034797,0.453014,83.000342,2.12,2.32,4.43,2.21,2.19,2.17,2.16,2.14,2.13,2.12,2.1,2.09,2.07,2.05,10.7,10.69132754,12.7,10.7,11.5,11.3,11.1,10.9,10.8,10.7,10.5,10.4,10.3,10.1,9.93,0.0113,0.101,1.95,0.0563,0.011,0.00876,0.00751,0.0069,0.00642,0.00604,0.0057,0.00535,0.005,0.00459,57.35,7.88,0.029,58.88,12.0,58.08,57.91,57.73,57.56,57.42,57.31,57.2,57.11,56.99,56.82,56.66,56.63,6.95,0.029,58.23,10.7,57.43,57.21,57.02,56.86,56.71,56.59,56.48,56.37,56.24,56.08,55.91,0.0231,0.0583,0.167,0.0316,0.0294,0.0269,0.025,0.0237,0.0225,0.0214,0.0202,0.0189,0.0173,0.016,0.0363,0.0161,0.107,27.1,0.0511,0.0383,0.0269,0.0204,0.0154,0.011,0.00759,0.00462,0.00229,0.0,0.0,-69.76,-68.41,-69.68,-74.77,-62.52,-55.07,-42.87,-33.78,-24.87,-9.62,-8.65,-6.9,-2.62,-0.06,6.58,14.85,20.67,25.08,30.71,36.03,41.05,42.21,42.93,45.95,47.13,48.72,48.25,48.21,47.45,45.64,44.76,45.72,43.39,39.36,34.68,26.03,2.5,0,106
